name,class,gal_b2,gal_l2,hard_hs,hard_hm,hard_ms,var_inter_prob_b,var_inter_sigma_b,var_intra_prob_b,var_inter_index_b,kp_intra_prob_b,var_intra_index_b,h-csc,b-csc,m-csc,s-csc,u-csc,0p3_8_csc,FUV,NUV,u-sdss,g-sdss,r-sdss,i-sdss,z-sdss,W1,W2,W3,W4,4.5 microns (IRAC),8.0 microns (IRAC),24 microns (MIPS),J,H,K,3.6 microns (IRAC),5.8 microns (IRAC),G,Bp,Rp,B-R,G-J,G-W2,Bp-H,Bp-W3,Rp-K,J-H,J-W1,W1-W2
2CXO J095935.6+024839,AGN,7.35831924084411,6.55509414366004,2.06250000000002,4.23125,2.66250000000001,6.664940603632,0.00145962346209358,7.17725464409652,5,9.31026152505012,2,5.72885728264169E-09,0.00504411638543831,0.00340656237068728,0.00329900095348836,0.00483045368636251,0.00324465109723529,8.68181660479478,9.17374848384077,6.28705173673321,8.74458833268314,7.04463022508039,8.28203546011765,8.89507631208963,8.99207195512078,8.07223410662734,7.77730796335447,0.537402266065631,5.59554360652435E-05,0.00071987799344099,0.00103183298940995,7.46558108621344,6.66272916272916,1.92215196714224,2.62762922862756E-05,0.000137803942826839,9.19804306187067,8.55890308136948,8.80868613647265,2.52500197003102,0,4.39724270241721,0,5.1202121213301,0,3.04448848493133,3.7702847761571,6.12180451127819
2CXO J004959.4-004043,AGN,1.44561006786685,3.39221176676,3.8625,5.31875,3.60624999999998,10,0,4.13232318845092,6.25,7.25742822669626,0,2.53377603033768E-08,0.0134978819298356,0.00531425906519123,0.0144615098380881,0.0178081822947006,0.0100037637731118,8.23923602678417,8.96039052032855,6.74777271261769,8.88940692883717,7.41607717041801,8.63095972685014,8.94134187526271,9.02058509898465,7.669110469584,7.63777307963354,0.555085747866157,2.07316768320924E-05,0.000124233291562688,0.000437847633213571,7.46558108621344,6.66272916272916,1.92215196714224,5.18730753354136E-05,3.61497636959499E-05,7.98957012810836,7.40263591978097,4.78475704703958,2.04603094112176,0,0,0,0,0,3.04448848493133,3.7702847761571,7.15639097744361
2CXO J214018.0-234920,AGN,2.37067184232665,0.729597351426609,3.66875000000002,5.40625,3.30000000000002,3.2921918213846,0.000661187827590305,0.872391087097051,0,7.11075478153335,0,3.32932200074521E-09,0.0162054652101475,0.00769443283504538,0.0117832152190971,0.0221760734336138,0.0145744752137659,8.34088228151129,8.9162657214419,5.51118439041909,3.89164295840985,6.39163987138264,7.73705212061376,8.21779021060108,8.18002689044462,7.22839518993125,7.53676297862344,0.536596028293571,2.07316768320924E-05,0.000719106364522858,0.000437847633213571,7.46558108621344,6.66272916272916,1.92215196714224,5.18730753354136E-05,3.61497636959499E-05,9.33356828090547,8.48168044270384,8.83292036067349,2.29713486107319,0,5.54653075024438,0,5.21782939581892,0,3.04448848493133,3.7702847761571,6.40250626566416
2CXO J170723.5+235306,AGN,6.82736793343671,1.2533818807492,3.45624999999998,5.20625,3.35624999999998,10,0,4.64022289248987,6.25,3.49669364736711,0,3.46697566345817E-10,0.014478063934099,0.00719554433456943,0.0154417725059523,0.0167820154609033,0.00950514070685859,0.538111924504736,0.596275870818428,6.30884507548086,8.75272367431991,7.06006430868167,8.27035254432515,8.71497108402302,9.45964115165284,8.18853974121996,7.83439041578577,0.561947727126138,2.07316768320924E-05,0.000124233291562688,0.000437847633213571,7.46558108621344,6.66272916272916,1.92215196714224,5.18730753354136E-05,3.61497636959499E-05,9.00968394649538,8.27654910268693,8.70790737449089,2.11869670166783,0,4.00786660169067,0,4.78416031054436,0,3.04448848493133,3.7702847761571,6.85213032581453
2CXO J100253.1+013455,AGN,7.35573725808716,6.61056607129566,3.38125000000001,5.64999999999999,2.825,9.26063925675321,0.00362783241211009,3.17095168227965,7.5,6.80839099286292,0,3.46697566345817E-10,0.0325484963046457,0.0146091825577526,0.0214166183879041,0.0470402345334377,0.0170675905450319,0.538111924504736,0.596275870818428,5.51118439041909,3.89164295840985,6.39163987138264,7.73705212061376,8.21779021060108,3.38935509295749,4.06488192901202,7.69955367629786,0.535431462622817,2.45462227504327E-05,0.000150237703975477,0.000125530287952905,7.46558108621344,6.66272916272916,1.92215196714224,1.61665569712066E-05,3.78271341389882E-05,7.98957012810836,7.40263591978097,4.78475704703958,2.04603094112176,0,0,0,0,0,3.04448848493133,3.7702847761571,5.16040100250627
2CXO J121705.6+584534,AGN,8.22521109683877,3.64690406084802,3.88749999999997,6.02500000000001,2.95624999999999,10,0,1.0419986508481,6.25,4.97174814614848,0,1.04514759528304E-05,0.0836248799893831,0.0311366606010229,0.045272822794405,0.138636535719348,0.0441594438114548,7.74610554071401,8.57530049266765,5.13261695554404,8.27987478234393,5.85556270096463,7.44942202476449,7.84696998246199,7.54601511428439,6.81260254626264,7.10265445149166,0.549603331016146,2.07316768320924E-05,0.000124233291562688,0.000437847633213571,7.46558108621344,6.66272916272916,1.92215196714224,5.18730753354136E-05,3.61497636959499E-05,7.96315946009299,7.28248726284438,7.64413964439281,2.28617687967095,0,4.15650917964916,0,4.29113877805611,0,3.04448848493133,3.7702847761571,6.03508771929824
2CXO J150313.6+575151,AGN,7.87684962349856,2.64421596738937,2.39375000000001,3.57499999999999,3.62499999999999,10,0,3.93974890961699,6.25,7.25622448571132,0,2.94961338633765E-07,0.0525066222194088,0.0295395015251433,0.0611606585135872,0.0454145399615959,0.0466525591427207,7.36838635811678,7.71337238024024,4.38099163772452,7.99951473400763,5.09144694533762,7.01287588958822,7.43023205252707,7.41202651954194,6.31456520384639,6.49706365985436,0.531185277023298,2.07316768320924E-05,0.000124233291562688,0.000437847633213571,8.77444929737942,8.96805896805897,2.60835495028102,5.18730753354136E-05,3.61497636959499E-05,7.44856252226511,6.79899094870263,7.18214625451561,2.24275413596912,3.44134494278594,4.02546659074841,2.68782567095117,4.23607893808913,3.09744026067765,3.5310599330281,4.88339542421755,6.94736842105263
2CXO J085308.6+135254,AGN,6.84814932483704,5.93503006177333,4.19374999999999,5.66249999999998,3.56875000000002,10,0,2.29874347095842,6.25,8.07086725674846,0,5.82624295709475E-07,0.432742135470303,0.146656546263464,0.32194620110562,0.65521663386671,0.323942386542407,8.50581133122853,7.60749592967712,5.51118439041909,3.89164295840985,6.39163987138264,7.73705212061376,8.21779021060108,3.38935509295749,4.06488192901202,7.69955367629786,0.539095365386958,2.07316768320924E-05,0.000124233291562688,0.000437847633213571,7.46558108621344,6.66272916272916,1.92215196714224,5.18730753354136E-05,3.61497636959499E-05,7.4816997595067,6.8472217768282,7.18891627631644,2.33569913169126,0,0,0,0,0,3.04448848493133,3.7702847761571,5.16040100250627
2CXO J022934.0+004524,AGN,2.00859984948769,4.64327917135237,1.99999999999998,3.81875000000002,2.94375,8.8125755590596,0.00117804771716805,2.64655671644907,6.25,1.87241655076142,0,3.46697566345817E-10,0.0106985043788159,0.00731797511941827,0.0124206460683975,0.00988901126785494,0.00881260867039583,0.538111924504736,0.596275870818428,6.44229866668843,8.7400211233432,7.04308681672026,8.22822822822823,8.62043975475773,8.69024989568362,7.82716151945004,7.83579985905567,0.555031998681353,4.53354823578943E-05,0.00037248547578061,0.000437847633213571,7.46558108621344,6.66272916272916,1.92215196714224,2.63528238017316E-05,8.74141469916253E-05,9.07442082972464,8.31835673656235,8.64434328369599,2.355756914022,0,4.50917171792392,0,4.82662250056174,0,3.04448848493133,3.7702847761571,6.06065162907268
2CXO J045424.7-025849,AGN,3.47270273059006,5.5970693205734,5.225,6.42500000000001,3.78749999999997,10,0,2.00359300374347,6.25,8.42602152524255,0,5.17559814114535E-09,0.0124238194214392,0.00311375891226032,0.00820254385156883,0.0216787225448297,0.0062640907762129,0.538111924504736,0.596275870818428,5.51118439041909,3.89164295840985,6.39163987138264,7.73705212061376,8.21779021060108,3.38935509295749,4.06488192901202,7.69955367629786,0.535431462622817,7.63247169523496E-05,0.000247198833063909,0.000519446510312464,7.46558108621344,6.66272916272916,1.92215196714224,8.03844276984175E-05,9.34064759660104E-05,7.98957012810836,7.40263591978097,4.78475704703958,2.04603094112176,0,0,0,0,0,3.04448848493133,3.7702847761571,5.16040100250627
2CXO J171427.7+600302,AGN,6.96655316139817,2.47338701031347,3.00000000000002,4.56875,3.4125,10,0,1.08099584398119,6.25,2.68316595177075,0,9.0923682116003E-06,0.0125841116896071,0.00709038673021865,0.0125350224327525,0.0131785898547845,0.0087018035445618,0.538111924504736,0.596275870818428,7.37280077052104,9.10420849310637,7.95927116827439,8.63054835657576,9.07178989172815,3.38935509295749,4.06488192901202,7.69955367629786,0.535431462622817,2.07316768320924E-05,0.000124233291562688,7.52092346046041E-07,7.46558108621344,6.66272916272916,1.92215196714224,5.18730753354136E-05,8.91784855911093E-05,7.98957012810836,7.40263591978097,4.78475704703958,2.04603094112176,0,0,0,0,0,3.04448848493133,3.7702847761571,5.16040100250627
2CXO J010112.0-094500,AGN,0.947196000133406,3.63728348893749,2.74375,4.46875000000001,3.19375,10,0,1.53046927789225,6.25,9.78025858030799,0,3.46697566345817E-10,0.247265552804738,0.122983882880732,0.211758434473155,0.287363059832372,0.155795608089251,7.27932553863234,7.91878192103862,4.97051369429741,5.96442198295724,5.60578778135048,7.40499403513102,7.61746843882713,7.07821410357458,6.20095952148539,6.65867982147052,0.532959000121831,0.000642713902681211,0.00555769198024996,0.0100703908156745,9.07282567413597,9.08240408240408,2.48986705577173,0.00037899326814271,0.00121392204323488,8.20536462343746,7.40263591978097,7.69637165434665,2.43799798084467,4.13238909705293,5.18552877546088,3.26160075322795,4.74465469765362,4.68590723931611,4.05931797990843,5.58333859527267,6.49974937343359
2CXO J130128.1+275106,AGN,9.89293905536347,1.43129046097156,2.79375,4.66875,3.07499999999999,9.90520691028603,0.0335202354536722,3.91118584466339,7.5,7.81788010113054,0,2.50760531491629E-07,0.0329076761593474,0.0189898455239385,0.0250385365924805,0.038326443961578,0.0757389046741563,7.13236824758006,7.9226456041474,4.9543115304719,6.48500908684358,5.47438370846731,7.23723723723724,7.6349774614816,6.54179609624925,5.73179089908409,6.0758750293634,0.483061840228756,0.00114762721670618,0.0106282261415369,0.02534593105471,8.75830801367262,8.72424872424872,2.39583333333333,0.00061499564750206,0.00203820177012224,7.84438132074693,7.04760699811999,7.41324170179814,2.27965020342748,4.10934817809385,5.23058011218571,3.29107634153133,4.80641902075857,4.79273579164436,4.18984487118158,5.65205952305782,6.47218045112783
2CXO J053905.5-283316,AGN,3.46342825165555,6.46556335256881,5.25625,5.20625,5.05,10,0,1.68968746414349,6.25,4.15700183884271,0,3.46697566345817E-10,0.0545299209362619,0.0107680827713943,0.0484135279000868,0.0906430207865306,0.0846033147408796,0.538111924504736,0.596275870818428,5.51118439041909,3.89164295840985,6.39163987138264,7.73705212061376,8.21779021060108,7.74537530715379,6.86535545909572,7.12731970871506,0.556984885729233,2.07316768320924E-05,0.000124233291562688,0.00331989064283993,7.46558108621344,6.66272916272916,1.92215196714224,9.44001021802012E-05,0.00036549638819382,7.98957012810836,7.40263591978097,4.78475704703958,2.04603094112176,0,0,0,0,0,3.04448848493133,3.7702847761571,6.33884711779449
2CXO J124813.0-031959,AGN,8.32133489927513,8.37075259139052,3.36874999999997,4.88125,3.48125000000001,10,0,0.252305437379183,6.25,5.01900649333992,0,4.94969874038635E-08,0.418566179346209,0.159797179339377,0.365422596913093,0.575132990754336,0.233082183358494,0.538111924504736,0.596275870818428,3.86413444939171,7.76449375338972,4.45225080385852,6.64465835698713,7.00288435058629,3.38935509295749,4.06488192901202,7.69955367629786,0.535431462622817,2.07316768320924E-05,0.000124233291562688,0.000437847633213571,7.43187428788454,7.47590247590248,2.11339440121055,5.18730753354136E-05,3.61497636959499E-05,8.05557193920036,6.07681727442908,6.40698474331149,2.36971631216038,6.81199810353346,0,3.71099142756806,0,4.85345873255981,3.98209526412903,3.7702847761571,5.16040100250627
2CXO J090851.3+444611,AGN,7.37913415142861,4.88276980070866,2.73749999999999,4.28750000000002,3.35624999999998,10,0,1.20824849912986,6.25,7.31892195001046,0,2.68257168400091E-07,0.163565867786545,0.0907153039283258,0.176813816851491,0.158402850209135,0.19430038931658,6.9713943725497,7.76448448663954,4.54027890576217,5.12907123895068,5.17067524115755,7.11983216092805,7.43344977026655,6.90643979785804,6.08361544372677,6.50763448437867,0.509412378078932,2.07316768320924E-05,0.000124233291562688,0.000437847633213571,8.77444929737942,8.73511623511623,2.45568525724168,5.18730753354136E-05,3.61497636959499E-05,7.75359173833065,7.01745471344907,7.35434340987953,2.34475396757503,3.93398108987998,4.70473493538343,3.24150376120292,4.45559110268943,4.32561729037436,4.20487938221828,5.34244701227084,6.41152882205514
2CXO J003541.1-431245,AGN,0.883960383229302,8.69846206516329,8.45000000000001,7.85000000000002,5.9375,10,0,3.74737578481806,6.25,0.152986769602637,0,3.46697566345817E-10,0.00688817288051137,0.00032738610123705,0.00302580568684174,0.0148277140518292,0.00288453443827466,0.538111924504736,0.596275870818428,5.51118439041909,3.89164295840985,6.39163987138264,7.73705212061376,8.21779021060108,8.77323937131995,7.64668009719828,7.66149870801034,0.582300751771931,2.07316768320924E-05,0.000124233291562688,0.000437847633213571,7.46558108621344,6.66272916272916,1.92215196714224,5.18730753354136E-05,3.61497636959499E-05,7.98957012810836,7.40263591978097,4.78475704703958,2.04603094112176,0,0,0,0,0,3.04448848493133,3.7702847761571,6.67568922305764
